left_shoulder_pitch,left_shoulder_roll,left_shoulder_yaw,left_elbow,left_wrist,pos_error,rot_error,iteration
0.26179949999999996,-0.5846855,0.0,-1.2653635,0.0,0.2,0.0,0
0.3126970561764993,-0.5385331033061191,-0.015261612439150338,-1.27125684026252,-0.002937927625760102,0.18039554308713965,0.0,1
0.35897765254094893,-0.496640028850962,-0.02862383833321687,-1.274811780614627,-0.005351061432260075,0.16259186073061793,0.0,2
0.40057883327796573,-0.45912372385346634,-0.040204270624862794,-1.2763649001415673,-0.007330982482735931,0.14680064526599085,0.0,3
0.4376176226192539,-0.42589970494752466,-0.05015439992143181,-1.276221334994804,-0.008958812971198365,0.13309904085552413,0.0,4
0.47034109759417597,-0.3967434087202088,-0.05864102689374713,-1.2746524948002098,-0.01030212653666579,0.12145021033954932,0.0,5
0.4990789462984378,-0.3713441583075048,-0.06583305681199987,-1.2718962198597124,-0.011415189118847322,0.11172921163312137,0.0,6
0.5242037037325439,-0.34934767936716976,-0.07189292922298125,-1.268158357082904,-0.012340831266896723,0.10374995116560282,0.0,7
0.5461006090680189,-0.3303869601864995,-0.0769715823324935,-1.263615196162655,-0.013112761495613093,0.09729084979927068,0.0,8
0.5651466686120817,-0.3141030203573808,-0.08120591669887757,-1.258416399805748,-0.013757692153887743,0.0921176477050592,0.0,9
0.581697383936084,-0.30015776331991906,-0.08471792978407008,-1.2526881425339813,-0.01429704850919105,0.0880019867040254,0.0,10
0.5960793070711161,-0.2882410387256197,-0.08761490972182316,-1.2465362326603655,-0.014748248116025132,0.08473475382344603,0.0,11
0.6085867285718841,-0.27807370194963715,-0.08999025769671024,-1.2400490562654516,-0.015125625020072224,0.08213391468941732,0.0,12
0.6194811226530484,-0.2694080486571467,-0.09192464616556918,-1.2333002454803812,-0.015441090716133574,0.0800474494352609,0.0,13
0.6289923165616299,-0.26202662696985635,-0.0934873203039292,-1.2263510268475422,-0.015704611455347663,0.07835262515136458,0.0,14
0.6373206509795432,-0.2557401256994528,-0.09473742069323325,-1.2192522443148364,-0.015924561307545635,0.07695301309120757,0.0,15
0.6446396338827598,-0.2503848076385975,-0.09572525388264778,-1.2120460757494225,-0.016107991775498102,0.07577446908440189,0.0,16
0.6510987640280929,-0.24581979154363875,-0.09649347012965757,-1.204767474592381,-0.01626084459167206,0.0747609393982441,0.0,17
0.6568263227929831,-0.24192437118871424,-0.09707812900073894,-1.1974453729363062,-0.01638812458659901,0.0738705975317685,0.0,18
0.6619320166652671,-0.2385954816489694,-0.09750964705668894,-1.190103681991077,-0.016494043239655202,0.07307254298088071,0.0,19
0.6665094080396442,-0.23574537115424934,-0.09781363006546223,-1.1827621229151117,-0.016582139654749903,0.07234411664642601,0.0,20
0.6706381076128595,-0.2332995033973547,-0.0980115968587794,-1.1754369168598768,-0.016655383393085393,0.07166879160036448,0.0,21
0.6743857238597033,-0.23119469424398248,-0.09812160431564339,-1.168141358721664,-0.01671626223958107,0.07103455628522176,0.0,22
0.6778095782828619,-0.22937747425276603,-0.09815878386208761,-1.1608862950074803,-0.01676685718444784,0.07043269737031246,0.0,23
0.6809582024551479,-0.2278026614177375,-0.0981357998899033,-1.1536805226212097,-0.016808906423322556,0.06985689573297824,0.0,24
0.683872636415803,-0.22643212514101094,-0.09806323999262072,-1.146531122323605,-0.016843859874924653,0.06930256183056363,0.0,25
0.6865875491527408,-0.22523372131242755,-0.09794994613759128,-1.139443738093046,-0.016872925503524414,0.06876635090042028,0.0,26
0.6891322016326749,-0.22418037863401966,-0.09780329499270081,-1.132422811553202,-0.016897108571063423,0.06824581150611708,0.0,27
0.6915312717413112,-0.22324931739763373,-0.09762943469999417,-1.1254717789666864,-0.016917244808290943,0.06773913200224575,0.0,28
0.6938055589600064,-0.22242138342361123,-0.0974334844924465,-1.1185932369501077,-0.01693402837513079,0.06724495836458536,0.0,29
0.6959725848833009,-0.22168048155323822,-0.0972197027152732,-1.1117890819831007,-0.016948035373009512,0.0667622637266672,0.0,30
0.6980471039281597,-0.2210130948053488,-0.09699162805451172,-1.1050606279093425,-0.01695974357424191,0.0662902552017893,0.0,31
0.7000415368927103,-0.22040787696635172,-0.09675219809814,-1.0984087049183962,-0.01696954894515829,0.06582830748685906,0.0,32
0.7019663384412974,-0.21985530793140523,-0.09650384875771727,-1.0918337429193057,-0.016977779460209598,0.06537591564045665,0.0,33
0.7038303081491789,-0.21934740252681095,-0.0962485975570015,-1.0853358417432828,-0.01698470663355001,0.06493266154998546,0.0,34
0.7056408534431189,-0.21887746481080014,-0.09598811334199005,-1.0789148302225566,-0.01699055513219605,0.06449819014789135,0.0,35
0.7074042116223329,-0.2184398809728394,-0.09572377457737767,-1.072570315869079,-0.016995510780287205,0.06407219255578964,0.0,36
0.7091256371306026,-0.21802994493752018,-0.09545671806045693,-1.0663017266074806,-0.016999727216609282,0.06365439414204066,0.0,37
0.7108095593645944,-0.21764371163842347,-0.09518787959820231,-1.060108345791412,-0.017003331426712124,0.06324454605783698,0.0,38
0.7124597155337018,-0.21727787367198229,-0.09491802795036546,-1.053989341543253,-0.017006428335960843,0.06284241923194295,0.0,39
0.7140792624209259,-0.21692965768356384,-0.09464779313512914,-1.0479437912978404,-0.01700910462001948,0.062447800100697615,0.0,40
0.7156708703205766,-0.21659673738971216,-0.09437769001909874,-1.0419707022963018,-0.017011431863928568,0.062060487561148805,0.0,41
0.717236801935744,-0.21627716061294922,-0.09410813796562985,-1.036069028662222,-0.0170134691795021,0.06168029078541971,0.0,42
0.7187789785963066,-0.2159692881090136,-0.09383947719074762,-1.030237685595866,-0.017015265372691452,0.061307027640982545,0.0,43
0.7202990357974225,-0.21567174231019884,-0.0935719823707715,-1.0244755611403242,-0.0170168607373579,0.0609405235370245,0.0,44
0.7217983697507117,-0.2153833644007803,-0.09330587395726025,-1.0187815259039619,-0.017018288539135337,0.060580610570461234,0.0,45
0.723278176378334,-0.21510317838866722,-0.09304132758048748,-1.013154441064534,-0.017019576242377765,0.06022712688281805,0.0,46
0.7247394839574779,-0.21483036104773504,-0.09277848186017254,-1.0075931649302254,-0.017020746524250844,0.05987991616574315,0.0,47
0.7261831804337637,-0.2145642167833136,-0.092517444889766,-1.0020965582903203,-0.01702181811256729,0.059538827271577735,0.0,48
0.7276100362618557,-0.2143041566238024,-0.09225829961664361,-0.9966634887520829,-0.017022806477746143,0.059203713898521304,0.0,49
0.729020723495944,-0.2140496806684732,-0.09200110830375585,-0.9912928342297901,-0.01702372440409609,0.05887443432910769,0.0,50
0.7304158317380628,-0.21380036342873934,-0.09174591622747647,-0.9859834857258611,-0.01702458246131331,0.05855085120714739,0.0,51
0.731795881455318,-0.21355584159053648,-0.09149275474063188,-0.980734349522008,-0.017025389393501712,0.058232831342773635,0.0,52
0.7331613350953287,-0.2133158038015661,-0.09124164380816317,-0.9755443488796769,-0.01702615244004791,0.05792024553836635,0.0,53
0.734512606360238,-0.21307998215119087,-0.09099259410489006,-0.9704124253332644,-0.017026877600213385,0.057612968430310996,0.0,54
0.7358500679415715,-0.21284814506462116,-0.09074560874983682,-0.9653375396462451,-0.017027569851257574,0.05731087834305394,0.0,55
0.7371740579693256,-0.21262009137827917,-0.09050068473905774,-0.960318672489071,-0.017028233328207396,0.05701385715298144,0.0,56
0.7384848853875542,-0.21239564540122338,-0.09025781412846061,-0.9553548248881801,-0.0170288714719815,0.05672179016036641,0.0,57
0.7397828344341588,-0.21217465279940229,-0.09001698500942575,-0.9504450184874247,-0.017029487151412368,0.056434565968132774,0.0,58
0.7410681683735668,-0.2119569771662482,-0.08977818231277285,-0.9455882956564589,-0.017030082763744795,0.056152076366537865,0.0,59
0.7423411326066246,-0.21174249716553964,-0.08954138847059494,-0.9407837194749311,-0.017030660317391255,0.05587421622311272,0.0,60
0.7436019572616023,-0.21153110415123735,-0.0893065839604599,-0.9360303736165299,-0.017031221500064832,0.05560088337735972,0.0,61
0.7448508593530886,-0.2113227001847252,-0.08907374775230507,-0.9313273621529047,-0.01703176773486457,0.05533197853983092,0.0,62
0.7460880445812125,-0.21111719638304433,-0.08884285767488023,-0.9266738092941023,-0.017032300226437435,0.05506740519528199,0.0,63
0.747313708831622,-0.21091451154271523,-0.08861389071571048,-0.9220688590793175,-0.017032819998968503,0.05480706950965326,0.0,64
0.748528039426614,-0.21071457099294533,-0.08838682326615531,-0.9175116750293829,-0.017033327927443484,0.054550880240672096,0.0,65
0.7497312161694061,-0.2105173056397076,-0.08816163132115182,-0.9130014397704287,-0.017033824763373756,0.05429874865189251,0.0,66
0.750923412216531,-0.2103226511685998,-0.08793829064157928,-0.9085373546364796,-0.017034311155964498,0.054050588430013355,0.0,67
0.7521047948074723,-0.21013054737975412,-0.08771677688581381,-0.9041186392573641,-0.01703478766953378,0.053806315605324256,0.0,68
0.7532755258757715,-0.20994093763254384,-0.08749706571590618,-0.8997445311371528,-0.017035254797847725,0.05356584847514767,0.0,69
0.7544357625617572,-0.20975376838156362,-0.08727913288287549,-0.8954142852273701,-0.017035712975919458,0.05332910753014916,0.0,70
0.7555856576436433,-0.20956898878847413,-0.08706295429483099,-0.8911271734984246,-0.017036162589722556,0.053096015383394334,0.0,71
0.7567253599009147,-0.20938655039689447,-0.08684850607098941,-0.8868824845120301,-0.017036603984189946,0.052866496702043034,0.0,72
0.7578550144215506,-0.2092064068596864,-0.08663576458412021,-0.8826795229968338,-0.0170370374698034,0.05264047814156947,0.0,73
0.7589747628626781,-0.20902851370977477,-0.08642470649350853,-0.8785176094290114,-0.017037463328024572,0.052417888282408114,0.0,74
0.7600847436726096,-0.2088528281671455,-0.08621530877016019,-0.8743960796192041,-0.017037881815774005,0.05219865756892397,0.0,75
0.7611850922808587,-0.20867930897590983,-0.08600754871566982,-0.8703142843068625,-0.017038293169127725,0.05198271825061729,0.0,76
0.7622759412615994,-0.20850791626635914,-0.08580140397592347,-0.8662715887628004,-0.017038697606370935,0.05177000432546731,0.0,77
0.7633574204750969,-0.2083386114377985,-0.08559685255059991,-0.8622673724005517,-0.01703909533052335,0.0515604514853343,0.0,78
0.7644296571908554,-0.2081713570586615,-0.08539387279926457,-0.8583010283969496,-0.017039486531430406,0.051353997063331366,0.0,79
0.7654927761955844,-0.20800611678100628,-0.08519244344470842,-0.854371963322204,-0.01703987138749762,0.05115057998309257,0.0,80
0.766546899888547,-0.20784285526698607,-0.08499254357406844,-0.8504795967796409,-0.01704025006713164,0.05095014070985692,0.0,81
0.7675921483664099,-0.20768153812529794,-0.08479415263816976,-0.8466233610551712,-0.017040622729940235,0.05075262120329811,0.0,82
0.7686286394993468,-0.20752213185595583,-0.08459725044945064,-0.8428027007764847,-0.017040989527733922,0.05055796487202787,0.0,83
0.7696564889998396,-0.20736460380201432,-0.0844018171787663,-0.8390170725819031,-0.01704135060536451,0.05036611652971079,0.0,84
0.7706758104853721,-0.2072089221071066,-0.08420783335131368,-0.8352659447987815,-0.017041706101429344,0.05017702235272287,0.0,85
0.7716867155360007,-0.20705505567785262,-0.08401527984187501,-0.8315487971313081,-0.017042056148865028,0.04999062983929203,0.0,86
0.7726893137476131,-0.2069029741503563,-0.08382413786954158,-0.827865120357526,-0.01704240087544996,0.049806887770067615,0.0,87
0.7736837127815462,-0.2067526478601428,-0.08363438899204939,-0.824214416035378,-0.01704274040423174,0.04962574617005556,0.0,88
0.7746700184111135,-0.2066040478149989,-0.08344601509983329,-0.8205961962175616,-0.017043074853892493,0.049447156271873044,0.0,89
0.7756483345654952,-0.2064571456702699,-0.08325899840988643,-0.8170099831749678,-0.017043404339062863,0.04927107048026342,0.0,90
0.7766187633713693,-0.206311913706244,-0.08307332145949492,-0.8134553091284731,-0.0170437289705935,0.049097442337831455,0.0,91
0.7775814051925877,-0.20616832480731623,-0.08288896709990405,-0.8099317159888474,-0.017044048855791322,0.04892622649194277,0.0,92
0.7785363586681541,-0.20602635244267714,-0.08270591848996138,-0.8064387551045398,-0.01704436409862643,0.04875737866274879,0.0,93
0.7794837207487114,-0.2058859706483146,-0.0825241590897726,-0.802975987017105,-0.017044674799914603,0.04859085561229089,0.0,94
0.7804235867317126,-0.20574715401015176,-0.08234367265439894,-0.799542981224035,-0.017044981057479397,0.048426615114645015,0.0,95
0.781356050295416,-0.20560987764817432,-0.08216444322761834,-0.7961393159487608,-0.01704528296629713,0.04826461592706334,0.0,96
0.7822812035318233,-0.2054741172014251,-0.08198645513576805,-0.7927645779175984,-0.017045580618627442,0.048104817762080136,0.0,97
0.7831991369786567,-0.20533984881376263,-0.08180969298168204,-0.7894183621434127,-0.01704587410413171,0.04794718126053971,0.0,98
0.7841099396504578,-0.20520704912029877,-0.08163414163873325,-0.7861002717157807,-0.017046163509981137,0.047791667965517516,0.0,99
0.7850136990688725,-0.205075695234443,-0.08145978624498813,-0.7828099175974415,-0.01704644892095602,0.04763824029709671,0.0,100
0.7859105012921792,-0.20494576473549303,-0.08128661219747882,-0.7795469184268243,-0.017046730419537467,0.04748686152796929,0.0,101
0.786800430944108,-0.20481723565672055,-0.0811146051465964,-0.776310900326455,-0.017047008085992597,0.04733749575983377,0.0,102
0.7876835712419876,-0.2046900864739087,-0.08094375099060734,-0.7731014967170432,-0.017047281998454088,0.04719010790055545,0.0,103
0.788560004024256,-0.20456429609430493,-0.08077403587029419,-0.7699183481370642,-0.01704755223299475,0.04704466364206483,0.0,104
0.7894298097773615,-0.20443984384595718,-0.08060544616372042,-0.7667611020676498,-0.017047818863697776,0.046901129438965676,0.0,105
0.7902930676620799,-0.20431670946740652,-0.08043796848111909,-0.763629412762614,-0.017048081962723123,0.0467594724878266,0.0,106
0.7911498555392665,-0.20419487309771345,-0.08027158965990382,-0.7605229410834394,-0.01704834160037044,0.046619660707132464,0.0,107
0.792000249995066,-0.20407431526679692,-0.08010629675980076,-0.7574413543390636,-0.017048597845138916,0.046481662717869195,0.0,108
0.7928443263655911,-0.20395501688606862,-0.07994207705809941,-0.7543843261303022,-0.017048850763784325,0.04634544782472305,0.0,109
0.7936821587610895,-0.203836959239347,-0.07977891804502021,-0.7513515361987585,-0.017049100421373507,0.046210985997869304,0.0,110
0.7945138200896091,-0.203720123974037,-0.07961680741919645,-0.7483426702800691,-0.01704934688133655,0.046078247855327985,0.0,111
0.7953393820801763,-0.20360449309256368,-0.07945573308326807,-0.7453574199613437,-0.017049590205516767,0.045947204645872736,0.0,112
0.7961589153054957,-0.20349004894404768,-0.07929568313958472,-0.742395482542662,-0.017049830454218713,0.04581782823246533,0.0,113
0.796972489204185,-0.20337677421621364,-0.07913664588601543,-0.7394565609024927,-0.01705006768625432,0.045690091076202546,0.0,114
0.797780172102553,-0.20326465192752133,-0.07897860981186222,-0.7365403633669098,-0.017050301958987303,0.045563966220755786,0.0,115
0.7985820312359303,-0.20315366541951183,-0.07882156359387506,-0.7336466035824796,-0.017050533328375937,0.04543942727728612,0.0,116
0.7993781327695622,-0.2030437983493608,-0.07866549609236538,-0.7307750003927014,-0.01705076184901427,0.04531644840981789,0.0,117
0.800168541819073,-0.20293503468263133,-0.07851039634741562,-0.7279252777178868,-0.017050987574171877,0.04519500432105563,0.0,118
0.8009533224705101,-0.20282735868622015,-0.07835625357518218,-0.7250971644383667,-0.017051210555832242,0.04507507023862901,0.0,119
0.8017325377999737,-0.20272075492149016,-0.07820305716428924,-0.722290394280919,-0.017051430844729834,0.04495662190175023,0.0,120
0.8025062498928448,-0.20261520823758425,-0.07805079667231096,-0.7195047057083159,-0.01705164849038587,0.04483963554827058,0.0,121
0.8032745198626151,-0.20251070376491373,-0.07789946182233956,-0.7167398418118895,-0.017051863541142933,0.044724087902121755,0.0,122
0.804037407869329,-0.20240722690881666,-0.07774904249963707,-0.713995550207022,-0.017052076044198436,0.04460995616112991,0.0,123
0.8047949731376444,-0.20230476334338088,-0.07759952874836819,-0.7112715829314665,-0.017052286045636945,0.04449721798518882,0.0,124
0.8055472739745195,-0.20220329900542638,-0.07745091076841219,-0.7085676963464119,-0.017052493590461487,0.04438585148478063,0.0,125
0.8062943677865351,-0.2021028200886432,-0.07730317891225164,-0.7058836510402031,-0.017052698722623813,0.04427583520983154,0.0,126
0.8070363110968556,-0.20200331303787902,-0.0771563236819357,-0.7032192117346369,-0.017052901485053718,0.0441671481388936,0.0,127
0.8077731595618406,-0.20190476454357362,-0.07701033572611612,-0.7005741471937508,-0.017053101919687393,0.04405976966863949,0.0,128
0.8085049679873102,-0.20180716153633477,-0.0768652058371537,-0.6979482301350306,-0.01705330006749489,0.04395367960365854,0.0,129
0.8092317903444739,-0.20171049118165213,-0.07672092494829344,-0.6953412371429597,-0.017053495968506707,0.04384885814655021,0.0,130
0.8099536797855277,-0.20161474087474507,-0.07657748413090645,-0.69275294858484,-0.017053689661839556,0.043745285888296674,0.0,131
0.8106706886589283,-0.20151989823554098,-0.07643487459179674,-0.6901831485288153,-0.017053881185721292,0.043642943798914556,0.0,132
0.8113828685243486,-0.20142595110377964,-0.07629308767057108,-0.6876316246640287,-0.01705407057751509,0.04354181321836612,0.0,133
0.8120902701673235,-0.201332887534241,-0.07615211483707043,-0.6850981682228512,-0.017054257873742856,0.04344187584773381,0.0,134
0.8127929436135912,-0.2012406957920924,-0.07601194768886092,-0.6825825739051179,-0.01705444311010791,0.04334311374063734,0.0,135
0.8134909381431364,-0.2011493643483521,-0.07587257794878305,-0.6800846398043126,-0.017054626321516986,0.04324550929489542,0.0,136
0.8141843023039416,-0.20105888187546572,-0.07573399746255743,-0.6776041673356412,-0.017054807542101532,0.04314904524441878,0.0,137
0.8148730839254531,-0.20096923724299295,-0.07559619819644553,-0.6751409611659394,-0.01705498680523837,0.0430537046513269,0.0,138
0.8155573301317681,-0.20088041951340072,-0.07545917223496397,-0.6726948291453584,-0.017055164143569737,0.04295947089828617,0.0,139
0.8162370873545474,-0.20079241793796065,-0.07532291177865094,-0.6702655822407784,-0.01705533958902269,0.042866327681055645,0.0,140
0.8169124013456608,-0.2007052219527478,-0.07518740914188336,-0.6678530344708968,-0.017055513172827944,0.04277425900124067,0.0,141
0.817583317189571,-0.2006188211747371,-0.07505265675074344,-0.6654570028429443,-0.017055684925538137,0.04268324915924233,0.0,142
0.8182498793154603,-0.20053320539799616,-0.07491864714093327,-0.6630773072909788,-0.017055854877045532,0.04259328274739908,0.0,143
0.8189121315091077,-0.20044836458997087,-0.07478537295573634,-0.6607137706157145,-0.01705602305659921,0.04250434464331584,0.0,144
0.8195701169245192,-0.20036428888786142,-0.07465282694402452,-0.6583662184258388,-0.01705618949282173,0.04241642000337107,0.0,145
0.82022387809532,-0.20028096859508665,-0.07452100195830953,-0.6560344790807765,-0.0170563542137253,0.04232949425639962,0.0,146
0.8208734569459104,-0.20019839417783386,-0.07438989095283768,-0.6537183836348582,-0.01705651724672748,0.042243553097544816,0.0,147
0.8215188948023927,-0.2001165562616923,-0.07425948698172664,-0.6514177657828534,-0.017056678618666384,0.04215858248227422,0.0,148
0.8221602324032733,-0.20003544562836742,-0.07412978319714336,-0.6491324618068293,-0.01705683835581549,0.04207456862055375,0.0,149
0.822797509909945,-0.19995505321247442,-0.07400077284752193,-0.6468623105242987,-0.01705699648389796,0.04199149797117755,0.0,150
0.8234307669169552,-0.1998753700984084,-0.07387244927582044,-0.6446071532376185,-0.01705715302810058,0.04190935723624457,0.0,151
0.8240600424620622,-0.19979638751728943,-0.07374480591781575,-0.6423668336846066,-0.01705730801308726,0.041828133355783614,0.0,152
0.8246853750360879,-0.19971809684398031,-0.07361783630043534,-0.6401411979903391,-0.01705746146301218,0.04174781350251587,0.0,153
0.8253068025925677,-0.19964048959417532,-0.07349153404012515,-0.6379300946200996,-0.01705761340153252,0.04166838507675486,0.0,154
0.8259243625572056,-0.19956355742155749,-0.07336589284125275,-0.6357333743334449,-0.017057763851820836,0.04158983570143934,0.0,155
0.8265380918371352,-0.19948729211502353,-0.07324090649454457,-0.6335508901393572,-0.017057912836577097,0.041512153217293235,0.0,156
0.8271480268299938,-0.19941168559597386,-0.07311656887555668,-0.6313824972524542,-0.017058060378040345,0.04143532567811082,0.0,157
0.827754203432812,-0.19933672991566606,-0.07299287394317822,-0.6292280530502264,-0.017058206498000047,0.04135934134616305,0.0,158
0.828356657050724,-0.19926241725263055,-0.07286981573816644,-0.627087417031274,-0.01705835121780711,0.04128418868772022,0.0,159
0.8289554226055017,-0.1991887399101465,-0.07274738838171287,-0.6249604507745165,-0.017058494558384582,0.04120985636868926,0.0,160
0.8295505345439161,-0.19911569031377616,-0.07262558607403968,-0.6228470178993482,-0.01705863654023808,0.041136333250359876,0.0,161
0.8301420268459324,-0.19904326100895695,-0.07250440309302553,-0.6207469840267149,-0.01705877718346587,0.04106360838526187,0.0,162
0.8307299330327385,-0.19897144465864855,-0.07238383379286013,-0.6186602167410853,-0.017058916507768727,0.0409916710131216,0.0,163
0.8313142861746133,-0.19890023404103477,-0.07226387260272704,-0.6165865855532946,-0.017059054532459452,0.04092051055692341,0.0,164
0.8318951188986385,-0.19882962204727786,-0.0721445140255136,-0.6145259618642366,-0.01705919127647219,0.04085011661906717,0.0,165
0.8324724633962557,-0.19875960167932444,-0.07202575263654781,-0.6124782189293815,-0.017059326758371445,0.04078047897762312,0.0,166
0.8330463514306726,-0.19869016604776168,-0.07190758308236113,-0.6104432318240977,-0.017059460996360867,0.04071158758267677,0.0,167
0.8336168143441236,-0.198621308369722,-0.07179000007947679,-0.6084208774097559,-0.01705959400829177,0.04064343255276713,0.0,168
0.8341838830649846,-0.19855302196683539,-0.07167299841322299,-0.606411034300596,-0.017059725811671457,0.04057600417140871,0.0,169
0.8347475881147483,-0.19848530026322828,-0.07155657293657022,-0.6044135828313353,-0.017059856423671284,0.04050929288370313,0.0,170
0.8353079596148614,-0.1984181367835674,-0.0714407185689924,-0.6024284050255001,-0.01705998586113451,0.04044328929302823,0.0,171
0.8358650272934268,-0.19835152515114765,-0.07132543029535096,-0.6004553845644607,-0.017060114140583955,0.0403779841578121,0.0,172
0.8364188204917751,-0.19828545908602271,-0.07121070316480169,-0.5984944067571524,-0.01706024127822942,0.04031336838838264,0.0,173
0.8369693681709057,-0.19821993240317776,-0.07109653228972335,-0.5965453585104643,-0.017060367289974916,0.04024943304389265,0.0,174
0.8375166989178036,-0.19815493901074263,-0.07098291284466808,-0.5946081283002789,-0.017060492191425723,0.04018616932932135,0.0,175
0.8380608409516308,-0.19809047290824483,-0.07086984006533265,-0.5926826061431454,-0.017060615997895223,0.0401235685925441,0.0,176
0.8386018221298001,-0.198026528184901,-0.07075730924755022,-0.5907686835685718,-0.017060738724411575,0.04006162232147602,0.0,177
0.8391396699539276,-0.1979630990179463,-0.07064531574630228,-0.5888662535919182,-0.01706086038572421,0.04000032214127926,0.0,178
0.8396744115756726,-0.19790017967100068,-0.07053385497475002,-0.5869752106878776,-0.01706098099631014,0.03993965981163868,0.0,179
0.8402060738024626,-0.19783776449247076,-0.0704229224032849,-0.5850954507645282,-0.0170611005703801,0.039879627224103834,0.0,180
0.8407346831031088,-0.1977758479139865,-0.07031251355859795,-0.5832268711379439,-0.017061219121884574,0.03982021639948601,0.0,181
